,ano_x,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,id_candidato_bd,sequencial_candidato,numero,nome,nome_urna,numero_partido,sigla_partido,cargo,situacao,ocupacao,data_nascimento,idade,genero,instrucao,estado_civil,nacionalidade,sigla_uf_nascimento,municipio_nascimento,raca,resultado,fund_outro,fund_part,fund_esp
1929,2020,eleicao ordinaria,BA,2925501,38113,1080819.0,50001242334,43123,Lucas Do Nascimento,Lucas Gama,43,PV,vereador,deferido,estudante bolsista estagiario e assemelhados,1994-05-14,26,masculino,ensino superior incompleto,solteiro(a),brasileira,BA,Prado,indigena,suplente,,,200.0
1930,2020,eleicao ordinaria,BA,2925501,38113,1169883.0,50001231505,65444,Ingrid Santos Da Conceição,Ingrid Pataxó,65,PC do B,vereador,indeferido,outros,1994-11-08,26,feminino,ensino medio completo,casado(a),brasileira,BA,Prado,indigena,,,,
1931,2020,eleicao ordinaria,BA,2925501,38113,1254890.0,50001155310,18777,Jasciaria Marcial Fiorot,Jasciaria India,18,REDE,vereador,deferido,empresario,1978-08-11,42,feminino,ensino medio incompleto,solteiro(a),brasileira,BA,Prado,indigena,nao eleito,,,
1932,2020,eleicao ordinaria,BA,2925501,38113,1344181.0,50001231503,65234,Jose Conceição De Jesus,Zeca Cacique,65,PC do B,vereador,deferido,outros,1976-03-25,45,masculino,ensino medio completo,casado(a),brasileira,BA,Prado,indigena,eleito por media,,,
1933,2020,eleicao ordinaria,BA,2927705,38555,218012.0,50000703245,55000,Rita Soraia Pereira Alves,Soraia,55,PSD,vereador,deferido,servidor publico municipal,1969-07-15,51,feminino,ensino medio completo,divorciado(a),brasileira,BA,Porto Seguro,indigena,eleito por media,2500.0,,
1934,2020,eleicao ordinaria,BA,2927705,38555,230594.0,50000703093,65333,Gilcelia Pires Ferreira,Missionaria Celia Pires,65,PC do B,vereador,deferido,aposentado (exceto servidor publico),1962-01-08,59,feminino,ensino superior completo,casado(a),brasileira,BA,Eunápolis,indigena,nao eleito,400.9,,
1935,2020,eleicao ordinaria,BA,2927705,38555,240843.0,50000703101,65111,Helenice Dos Santos Cancela,Helenice Cancela,65,PC do B,vereador,deferido,cozinheiro,1966-01-11,55,feminino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Prado,indigena,nao eleito,410.9,,
1936,2020,eleicao ordinaria,BA,2927705,38555,243607.0,50000703096,65855,Benedito Gonçalves Santana,Arapati Pataxó,65,PC do B,vereador,deferido,artesao,1962-01-17,59,masculino,ensino fundamental incompleto,casado(a),brasileira,BA,Porto Seguro,indigena,nao eleito,,,
1937,2020,eleicao ordinaria,BA,2927705,38555,341431.0,50000658028,43777,Maria Aparecida Da Conc Bonfim Lima,Maria Aparecida,43,PV,vereador,deferido,artesao,1979-02-12,42,feminino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Porto Seguro,indigena,suplente,,,
1938,2020,eleicao ordinaria,BA,2927705,38555,354000.0,50000703567,20999,Raquel De Souza Zorzanelli,India Iracema,20,PSC,vereador,deferido,empresario,1971-11-06,49,feminino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Porto Seguro,indigena,suplente,410.9,,
1939,2020,eleicao ordinaria,BA,2927705,38555,449308.0,50000703098,65222,Geraldo De Carvalho,Nadinho Do Esporte,65,PC do B,vereador,renuncia,professor e instrutor de formacao profissional,1959-06-11,61,masculino,ensino fundamental completo,casado(a),brasileira,BA,Itanhém,indigena,,,,
1940,2020,eleicao ordinaria,BA,2927705,38555,452317.0,50000790094,10210,Antonio Vieira Bispo,Antonio Vieira,10,REPUBLICANOS,vereador,deferido,comerciante,1970-07-24,50,masculino,ensino fundamental completo,divorciado(a),brasileira,BA,Prado,indigena,nao eleito,,,
1941,2020,eleicao ordinaria,BA,2927705,38555,467797.0,50000703103,65566,José Ferreira Da Silva,Zé Ferreira,65,PC do B,vereador,deferido,aposentado (exceto servidor publico),1974-11-26,46,masculino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Prado,indigena,nao eleito,400.9,,
1942,2020,eleicao ordinaria,BA,2927705,38555,496006.0,50000703244,55789,Josué Santos Sampaio,Josue,55,PSD,vereador,deferido,vereador,1975-08-30,45,masculino,ensino medio completo,casado(a),brasileira,BA,Eunápolis,indigena,suplente,410.9,,
1943,2020,eleicao ordinaria,BA,2927705,38555,502129.0,50000703247,55333,Claudiene Florencio De Jesus,Kakau Pataxó,55,PSD,vereador,deferido,servidor publico municipal,1981-03-04,40,feminino,ensino medio completo,solteiro(a),brasileira,BA,Porto Seguro,indigena,suplente,410.9,,
1944,2020,eleicao ordinaria,BA,2927705,38555,689365.0,50000703246,55552,Janete Santos Ferreira,Janete Pataxó,55,PSD,vereador,deferido,servidor publico municipal,1982-04-15,38,feminino,ensino medio completo,casado(a),brasileira,BA,Porto Seguro,indigena,suplente,400.9,,
1945,2020,eleicao ordinaria,BA,2927705,38555,714422.0,50000703100,65913,Edivane Silva Santos,Dica Pataxó,65,PC do B,vereador,deferido,artesao,1965-09-05,55,feminino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Itororó,indigena,nao eleito,400.9,,
1946,2020,eleicao ordinaria,BA,2927705,38555,738985.0,50000703094,65567,Marcley Araujo Souza,Marcley Pataxó,65,PC do B,vereador,deferido,artesao,1996-03-20,25,masculino,ensino fundamental completo,solteiro(a),brasileira,BA,Porto Seguro,indigena,nao eleito,,,
1947,2020,eleicao ordinaria,BA,2927705,38555,743153.0,50000703095,65300,Carlos Alves Dos Santos,Katão Pataxó,65,PC do B,vereador,deferido,artesao,1973-08-10,47,masculino,ensino fundamental completo,casado(a),brasileira,BA,Porto Seguro,indigena,nao eleito,410.9,,3800.0
1948,2020,eleicao ordinaria,BA,2927705,38555,787830.0,50001106974,45123,Beneildo Matos De Jesus,Guiu Pataxó,45,PSDB,vereador,deferido,outros,1974-05-08,46,masculino,le e escreve,solteiro(a),brasileira,BA,Porto Seguro,indigena,eleito por qp,608.0,,
1949,2020,eleicao ordinaria,BA,2927705,38555,862787.0,50000703106,65999,Abenilson De Araujo Chaves,Irmão Bena,65,PC do B,vereador,renuncia,vendedor pracista representante caixeiro-viajante e assemelhados,1978-09-10,42,masculino,ensino fundamental completo,solteiro(a),brasileira,BA,Itabela,indigena,,,,
1950,2020,eleicao ordinaria,BA,2927705,38555,893723.0,50000703566,20020,Railson Sena Braz Conceição,Railson,20,PSC,vereador,deferido,servidor publico estadual,1979-11-27,41,masculino,ensino medio completo,casado(a),brasileira,BA,Porto Seguro,indigena,suplente,410.9,,
1951,2020,eleicao ordinaria,BA,2927705,38555,975212.0,50000703099,65123,Weldon Ramos De Jesus,Abaité,65,PC do B,vereador,deferido,artesao,1977-03-03,44,masculino,ensino fundamental incompleto,solteiro(a),brasileira,BA,Itapebi,indigena,nao eleito,400.9,,800.0
1952,2020,eleicao ordinaria,BA,2927705,38555,1046940.0,50000680797,11555,Cleonice Maria Santos,Kayrana Pataxó,11,PP,vereador,deferido,servidor publico municipal,1989-01-27,32,feminino,ensino medio completo,casado(a),brasileira,BA,Itabuna,indigena,suplente,410.9,,
1953,2020,eleicao ordinaria,BA,2927705,38555,1060201.0,50000790089,10333,Ana Paula Pereira Dos Santos,Ana Paula Da Tânia,10,REPUBLICANOS,vereador,deferido,comerciante,1990-02-26,31,feminino,ensino fundamental completo,solteiro(a),brasileira,BA,Porto Seguro,indigena,nao eleito,,,
1954,2020,eleicao ordinaria,BA,2927705,38555,1166327.0,50000703104,65295,Cosme Gomes Figueiredo,Có Da Agricultura,65,PC do B,vereador,renuncia,agricultor,1960-03-05,61,masculino,ensino fundamental incompleto,divorciado(a),brasileira,BA,Santa Cruz Cabrália,indigena,,315.9,,
1955,2020,eleicao ordinaria,BA,2927705,38555,1290889.0,50000703102,65444,Gerdion Santos Do Nascimento,Cacique Aruã,65,PC do B,vereador,deferido,administrador,1974-08-08,46,masculino,ensino superior completo,casado(a),brasileira,BA,Prado,indigena,nao eleito,1910.9,,
1956,2020,eleicao ordinaria,BA,2927705,38555,1579495.0,50000703105,65555,Jaqueline Santos Benfica,Jaqueline Benfica,65,PC do B,vereador,deferido,empresario,1980-02-05,41,feminino,ensino medio completo,casado(a),brasileira,BA,Santa Cruz Cabrália,indigena,nao eleito,,,
1957,2020,eleicao ordinaria,SC,4207684,80829,238332.0,240001082324,43200,Adao Fernandes Pilantir,Pilantir,43,PV,vereador,deferido,agricultor,1959-08-30,61,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SC,Abelardo Luz,indigena,nao eleito,629.7,,
1958,2020,eleicao ordinaria,SC,4207684,80829,338356.0,240000882548,12777,Sebastiao Barcelos,Sebastião,12,PDT,vereador,deferido,agricultor,1967-01-25,54,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Xanxerê,indigena,suplente,629.0,,
1959,2020,eleicao ordinaria,SC,4207684,80829,564497.0,240000882540,12345,Wanderley Ramilo,Wanderlei Ramilo - Lei,12,PDT,vereador,deferido,agricultor,1969-10-27,51,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Abelardo Luz,indigena,suplente,629.0,,
1960,2020,eleicao ordinaria,SC,4207684,80829,651557.0,240001082332,43123,Nilton Belino,Pastor Nito,43,PV,vereador,deferido,sacerdote ou membro de ordem ou seita religiosa,1972-01-12,49,masculino,ensino superior completo,casado(a),brasileira,SC,Xanxerê,indigena,nao eleito,629.0,,
1961,2020,eleicao ordinaria,SC,4207684,80829,662304.0,240000882544,12300,Osmar Barbosa,Osmar (Nego),12,PDT,vereador,deferido,outros,1971-12-17,49,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,eleito por qp,629.0,,
1962,2020,eleicao ordinaria,SC,4207684,80829,680912.0,240001082330,43225,Eloir Gonçalves,Professora Eloir,43,PV,vereador,deferido,dona de casa,1964-11-07,56,feminino,ensino superior completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1963,2020,eleicao ordinaria,SC,4207684,80829,734177.0,240000884402,13456,Sandra Mendes Dos Santos,Sandra Mendes,13,PT,vereador,deferido,agricultor,1974-04-30,46,feminino,ensino superior incompleto,casado(a),brasileira,SC,Xanxerê,indigena,suplente,1428.8,,1506.3200000000002
1964,2020,eleicao ordinaria,SC,4207684,80829,1089763.0,240000882541,12112,Antonio Modesto Belino,Popular Vava,12,PDT,vereador,deferido,agricultor,1979-06-12,41,masculino,ensino fundamental completo,casado(a),brasileira,SC,Ipuaçu,indigena,suplente,629.0,,
1965,2020,eleicao ordinaria,SC,4207684,80829,1138683.0,240000882543,12222,Juliana Teresinha De Oliveira,Prof Juliana,12,PDT,vereador,deferido,professor de ensino fundamental,1984-10-30,36,feminino,ensino superior completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,suplente,629.0,,
1966,2020,eleicao ordinaria,SC,4207684,80829,1145309.0,240000967648,22020,Diozemar Paliano,Diozemar Paliano,22,PL,vereador,deferido,outros,1986-08-08,34,masculino,ensino medio completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,suplente,629.0,,
1967,2020,eleicao ordinaria,SC,4207684,80829,1159090.0,240000883984,15555,Iarai Fongrê,Iarai Fongrê,15,MDB,vereador,deferido,vereador,1966-06-27,54,feminino,ensino fundamental incompleto,casado(a),brasileira,SC,Xanxerê,indigena,suplente,1844.32,,1450.0
1968,2020,eleicao ordinaria,SC,4207684,80829,1161115.0,240001082326,43210,Sidinei Machado,Sidão,43,PV,vereador,deferido,agricultor,1984-02-16,37,masculino,ensino medio completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1969,2020,eleicao ordinaria,SC,4207684,80829,1208568.0,240000967647,22333,Andrezilda Freitas Soares,Andrezilda,22,PL,vereador,deferido,outros,1989-11-27,31,feminino,ensino superior completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,suplente,629.0,,
1970,2020,eleicao ordinaria,SC,4207684,80829,1212561.0,240000882542,12456,Dirceu De Oliveira,Dirceu Popular Dieison,12,PDT,vereador,deferido,outros,1980-09-21,40,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,suplente,629.0,,
1971,2020,eleicao ordinaria,SC,4207684,80829,1277893.0,240001082325,43222,Patricia Gojtéj De Assis,Patricia Gojtéj,43,PV,vereador,deferido,outros,1996-01-08,25,feminino,ensino medio incompleto,solteiro(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1972,2020,eleicao ordinaria,SC,4207684,80829,1284814.0,240001082333,43043,Edimar Belino,Mima,43,PV,vereador,deferido,agricultor,1988-07-30,32,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SC,Xanxerê,indigena,nao eleito,629.7,,
1973,2020,eleicao ordinaria,SC,4207684,80829,1289967.0,240001082328,43555,Fabio Junior Dos Santos Alípio,Junior,43,PV,vereador,deferido,agricultor,1993-03-19,28,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1974,2020,eleicao ordinaria,SC,4207684,80829,1294484.0,240000882547,12012,Samara Luiz De Almeida,Samara,12,PDT,vereador,deferido,outros,1995-04-12,25,feminino,ensino medio completo,solteiro(a),brasileira,SC,Xanxerê,indigena,suplente,629.0,,
1975,2020,eleicao ordinaria,SC,4207684,80829,1380664.0,240001082329,43000,Carla Alipio Fongrê,Carla Fongrê,43,PV,vereador,deferido,agricultor,1982-09-11,38,feminino,ensino fundamental completo,casado(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1976,2020,eleicao ordinaria,SC,4207684,80829,1417274.0,240001082327,43333,Antonio Machado,Antonio Machado,43,PV,vereador,deferido,agricultor,1978-08-30,42,masculino,ensino medio completo,solteiro(a),brasileira,SC,Ipuaçu,indigena,nao eleito,629.7,,
1977,2020,eleicao ordinaria,SC,4207684,80829,1417919.0,240000882546,12111,Jussara Alipio,Jussara,12,PDT,vereador,deferido,dona de casa,1978-01-20,43,feminino,ensino medio completo,casado(a),brasileira,SC,Xanxerê,indigena,suplente,629.0,,
1978,2020,eleicao ordinaria,SC,4209151,80101,100898.0,240000718263,15150,Brasilio Pripra,Brasilio Pripra,15,MDB,vereador,deferido,outros,1958-07-20,62,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SC,Ibirama,indigena,suplente,407.75,,
1979,2020,eleicao ordinaria,SC,4209151,80101,324755.0,240001021474,45010,Gemerita Canvang Ya Oi,Gemerita Canvang Ya Oi,45,PSDB,vereador,deferido,dona de casa,1976-06-19,44,feminino,ensino fundamental incompleto,solteiro(a),brasileira,SC,José Boiteux,indigena,suplente,300.0,,
1980,2020,eleicao ordinaria,SC,4209151,80101,467036.0,240000718260,15020,Natalina Vergueiro,Natalina Vergueiro,15,MDB,vereador,deferido,aposentado (exceto servidor publico),1962-10-09,58,feminino,ensino medio completo,solteiro(a),brasileira,RS,Nonoai,indigena,suplente,400.0,,
1981,2020,eleicao ordinaria,SC,4209151,80101,485469.0,240000792097,45020,Caruzo Tschuvai Patté,Caruzo,45,PSDB,vereador,deferido,outros,1964-10-08,56,masculino,ensino fundamental incompleto,solteiro(a),brasileira,SC,Ibirama,indigena,suplente,300.0,,
1982,2020,eleicao ordinaria,SC,4209151,80101,685345.0,240001021472,45123,Ataél Da Silva,Ataél Da Silva,45,PSDB,vereador,deferido,trabalhador de construcao civil,1970-10-20,50,masculino,ensino fundamental incompleto,casado(a),brasileira,SC,Ibirama,indigena,suplente,300.0,,
1983,2020,eleicao ordinaria,SC,4209151,80101,840737.0,240000791623,23013,Copacam Tschucambang,Copacam Tschucambang,23,CIDADANIA,vereador,deferido,professor de ensino fundamental,1974-03-13,47,masculino,ensino superior completo,solteiro(a),brasileira,SC,José Boiteux,indigena,suplente,200.0,,141.48
1984,2020,eleicao ordinaria,SC,4209151,80101,841603.0,240000922661,22665,Helio Cuzum Farias,Helio Cuzum Farias,22,PL,vereador,deferido,vereador,1973-10-09,47,masculino,ensino fundamental completo,casado(a),brasileira,SC,José Boiteux,indigena,nao eleito,680.0,,
1985,2020,eleicao ordinaria,SC,4209151,80101,937178.0,240000791621,23248,Abraão Kovi Patté,Abraão Kovi Patté,23,CIDADANIA,vereador,deferido,professor de ensino fundamental,1978-08-29,42,masculino,ensino superior completo,solteiro(a),brasileira,SC,José Boiteux,indigena,suplente,200.0,,141.48
1986,2020,eleicao ordinaria,SC,4209151,80101,979914.0,240000923985,22187,Elaine Kosiclã Camlem Paté,Elaine Kosiclã Camlem Paté,22,PL,vereador,deferido,outros,1981-08-31,39,feminino,ensino superior incompleto,solteiro(a),brasileira,SC,José Boiteux,indigena,nao eleito,830.0,,
1987,2020,eleicao ordinaria,SC,4209151,80101,1050908.0,240001021473,45015,Osiél Patté,Ose,45,PSDB,vereador,deferido,agricultor,1979-05-13,41,masculino,ensino fundamental completo,casado(a),brasileira,SC,Joinville,indigena,suplente,300.0,,
1988,2020,eleicao ordinaria,SC,4209151,80101,1091860.0,240000791622,23000,Milca Couvi,Milca Couvi,23,CIDADANIA,vereador,indeferido,dona de casa,1960-10-03,60,feminino,le e escreve,divorciado(a),brasileira,SC,José Boiteux,indigena,,,,
1989,2020,eleicao ordinaria,SC,4209151,80101,1103856.0,240000791620,23456,Marinalva Morló Priprá De Souza,Marinalva Morló,23,CIDADANIA,vereador,deferido,dona de casa,1986-05-12,34,feminino,ensino medio incompleto,casado(a),brasileira,SC,Ibirama,indigena,suplente,200.0,,141.48
1990,2020,eleicao ordinaria,SC,4209151,80101,1143864.0,240000904593,19789,Douglas Braatz Caxias Popo,Douglas Popo,19,PODE,vereador,deferido,motorista de veiculos de transporte coletivo de passageiros,1987-11-22,33,masculino,ensino superior incompleto,solteiro(a),brasileira,SC,José Boiteux,indigena,suplente,580.0,,
1991,2020,eleicao ordinaria,SC,4209151,80101,1153142.0,240000792099,45000,Silvia Uglon Monconãn Criri Pripra,Silvia Uglon Monconãn,45,PSDB,vereador,deferido,dona de casa,1986-01-07,35,feminino,ensino fundamental completo,casado(a),brasileira,SC,José Boiteux,indigena,suplente,300.0,,
1992,2020,eleicao ordinaria,SC,4209151,80101,1201983.0,240000718266,15640,Dyego Priprá Pereira,Dyego Priprá Pereira,15,MDB,vereador,deferido,motorista de veiculos de transporte de carga,1990-07-16,30,masculino,ensino medio completo,casado(a),brasileira,SC,Ibirama,indigena,suplente,400.0,,
1993,2020,eleicao ordinaria,SC,4209151,80101,1204507.0,240000922663,22100,Laudiceia Amendo Clendo,Laudiceia Amendo Clendo,22,PL,vereador,deferido,dona de casa,1985-06-02,35,feminino,le e escreve,solteiro(a),brasileira,SC,Benedito Novo,indigena,nao eleito,380.0,,
1994,2020,eleicao ordinaria,SC,4209151,80101,1295294.0,240000792095,45100,Eliane Stela Ngacoia Priprá Da Silva,Eliane Stela Ngacoia,45,PSDB,vereador,deferido,dona de casa,1995-04-25,25,feminino,ensino fundamental incompleto,casado(a),brasileira,SC,Blumenau,indigena,suplente,300.0,,
1995,2020,eleicao ordinaria,SC,4209151,80101,1699884.0,240001272033,23001,Jessica Mbu Couvi Tschucambam,Jessica,23,CIDADANIA,vereador,deferido,dona de casa,1997-11-05,23,feminino,ensino fundamental completo,solteiro(a),brasileira,SC,José Boiteux,indigena,suplente,200.0,,141.48
1996,2020,eleicao ordinaria,RS,4305371,86568,88472.0,210000680903,15610,Lairton Jose Ferreira,Lairton Ferreira,15,MDB,vereador,deferido,agricultor,1975-01-25,46,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Charrua,indigena,suplente,1111.6,,
1997,2020,eleicao ordinaria,RS,4305371,86568,700425.0,210001099825,14345,Iracema Rosa,Iracema Rosa,14,PTB,vereador,renuncia,dona de casa,1964-04-17,56,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,,156.0,,
1998,2020,eleicao ordinaria,RS,4305371,86568,794689.0,210001046023,11222,Liamara Palhano,Lia Palhano,11,PP,vereador,deferido,outros,1990-03-05,31,feminino,ensino medio completo,solteiro(a),brasileira,RS,Charrua,indigena,suplente,2572.34,,
1999,2020,eleicao ordinaria,RS,4305371,86568,809571.0,210001099827,14123,Neusa Ferreira,Neusa Ferreira,14,PTB,vereador,deferido,professor de ensino fundamental,1962-06-02,58,feminino,ensino medio completo,solteiro(a),brasileira,RS,São Valentim,indigena,suplente,2442.5,,
2000,2020,eleicao ordinaria,RS,4305371,86568,828309.0,210001046020,11333,Jacó Manoel Antonio,Jacó Manoel Antonio,11,PP,vereador,deferido,agricultor,1973-05-05,47,masculino,le e escreve,solteiro(a),brasileira,RS,Charrua,indigena,suplente,2212.34,,
2001,2020,eleicao ordinaria,RS,4305371,86568,830375.0,210001267147,15680,Luciano Ribeiro,Luciano Ribeiro,15,MDB,vereador,deferido,agricultor,1981-08-05,39,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,suplente,1033.5,,
2002,2020,eleicao ordinaria,RS,4305371,86568,917927.0,210001046019,11666,Silvio Da Cruz,Silvio Da Cruz,11,PP,vereador,deferido,outros,1985-02-17,36,masculino,ensino medio completo,casado(a),brasileira,RS,Benjamin Constant Do Sul,indigena,suplente,2512.34,,
2003,2020,eleicao ordinaria,RS,4305371,86568,970264.0,210001099824,14185,Sergio Cardoso,Big Cardoso,14,PTB,vereador,deferido,agricultor,1981-06-07,39,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,suplente,2442.5,,
2004,2020,eleicao ordinaria,RS,4305371,86568,1245085.0,210001099826,14014,Marly Paliano,Marly Paliano,14,PTB,vereador,renuncia,agricultor,1972-03-14,49,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,,,,
2005,2020,eleicao ordinaria,RS,4305371,86568,1655957.0,210001046021,11999,Arminio Farias,Saraiva,11,PP,vereador,indeferido,agricultor,1963-06-21,57,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,,1043.84,,
2006,2020,eleicao ordinaria,RS,4305371,86568,1738656.0,210000680901,15620,Valter Lima,Valter Lima,15,MDB,vereador,renuncia,agricultor,1968-04-04,52,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Charrua,indigena,,510.55,,
2007,2020,eleicao ordinaria,RS,4315404,88110,388653.0,210000992852,40123,Elizeu Kei Claudino,Elizeu Kei Claudino,40,PSB,vereador,deferido,agricultor,1967-09-25,53,masculino,ensino medio incompleto,solteiro(a),brasileira,RS,Redentora,indigena,eleito por media,79.5,,123.6
2008,2020,eleicao ordinaria,RS,4315404,88110,490309.0,210000992850,40888,Cleusa Amaro,Cleusa Amaro,40,PSB,vereador,deferido,agricultor,1972-08-01,48,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Miraguaí,indigena,suplente,,,123.6
2009,2020,eleicao ordinaria,RS,4315404,88110,496506.0,210000762134,13600,Derli Bento,Derli Bento,13,PT,vereador,deferido,professor de ensino fundamental,1986-10-22,34,masculino,ensino superior completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,1690.5,,
2010,2020,eleicao ordinaria,RS,4315404,88110,528962.0,210001047240,45777,Eronita Raimundo,Eronita,45,PSDB,vereador,deferido,agricultor,1974-06-14,46,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Redentora,indigena,nao eleito,260.0,,
2011,2020,eleicao ordinaria,RS,4315404,88110,585490.0,210000817576,22444,Roseana Emilio,Roseana,22,PL,vereador,deferido,agente de saude e sanitarista,1988-03-05,33,feminino,ensino medio completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,2060.0
2012,2020,eleicao ordinaria,RS,4315404,88110,621019.0,210000992854,40777,Osmar Sales,Teto,40,PSB,vereador,deferido,agricultor,1985-02-26,36,masculino,ensino medio incompleto,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2013,2020,eleicao ordinaria,RS,4315404,88110,625604.0,210000992851,40400,Delcia Murig Alfaiate,Delcia,40,PSB,vereador,deferido,artesao,1987-02-02,34,feminino,ensino medio completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2014,2020,eleicao ordinaria,RS,4315404,88110,746673.0,210000915908,15111,Michele Magali Carvalho Da Silva,Michele,15,MDB,vereador,deferido,agricultor,1995-08-13,25,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Redentora,indigena,suplente,769.5,,
2015,2020,eleicao ordinaria,RS,4315404,88110,824961.0,210001026481,12312,Lairton Mello,Mello,12,PDT,vereador,deferido,professor de ensino fundamental,1973-08-19,47,masculino,ensino medio completo,solteiro(a),brasileira,RS,Santa Rosa,indigena,nao eleito,1270.0,,
2016,2020,eleicao ordinaria,RS,4315404,88110,863089.0,210000992853,40155,Marcos Kansu Camargo,Marcos,40,PSB,vereador,deferido,agricultor,1972-02-14,49,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2017,2020,eleicao ordinaria,RS,4315404,88110,863362.0,210000992862,40444,Zoraide Sales,Zoraide Sales,40,PSB,vereador,deferido,artesao,1970-08-28,50,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Tenente Portela,indigena,suplente,,,123.6
2018,2020,eleicao ordinaria,RS,4315404,88110,863517.0,210000870446,45,Leomar Douglas Ribeiro,Leomar,40,PSB,vice-prefeito,deferido,agricultor,1981-06-01,39,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Três Passos,indigena,,,,
2019,2020,eleicao ordinaria,RS,4315404,88110,864922.0,210000992855,40333,Norberto Emilio,Norberto Emilio,40,PSB,vereador,deferido,agricultor,1970-07-11,50,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2020,2020,eleicao ordinaria,RS,4315404,88110,881426.0,210000915904,15115,Rosangela Muller Lenhane,Rosangela,15,MDB,vereador,deferido,agricultor,1974-04-26,46,feminino,ensino fundamental completo,solteiro(a),brasileira,RS,Miraguaí,indigena,suplente,750.0,,
2021,2020,eleicao ordinaria,RS,4315404,88110,886533.0,210001026477,12111,Sidinei Gabriel Cristao,Sidi,12,PDT,vereador,deferido,estudante bolsista estagiario e assemelhados,1990-08-06,30,masculino,ensino superior incompleto,solteiro(a),brasileira,RS,Miraguaí,indigena,nao eleito,1555.0,,
2022,2020,eleicao ordinaria,RS,4315404,88110,889585.0,210000915912,15665,Joao Gog Vicente,Joao Vicente,15,MDB,vereador,deferido,aposentado (exceto servidor publico),1958-07-29,62,masculino,ensino medio completo,divorciado(a),brasileira,RS,Redentora,indigena,suplente,789.0,,
2023,2020,eleicao ordinaria,RS,4315404,88110,928201.0,210000992859,40456,Cilirio Mineiro,Cilirio,40,PSB,vereador,deferido,agricultor,1981-02-08,40,masculino,ensino fundamental completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2024,2020,eleicao ordinaria,RS,4315404,88110,947068.0,210000992860,40999,Silvanir Garej Ribeiro,Silvanir Garej Ribeiro,40,PSB,vereador,deferido,cozinheiro,1975-12-05,45,feminino,ensino medio completo,solteiro(a),brasileira,RS,Tenente Portela,indigena,suplente,,,125.6
2025,2020,eleicao ordinaria,RS,4315404,88110,956734.0,210000915914,15025,Laise Sales Cipriano,Laise,15,MDB,vereador,deferido,agricultor,1993-03-08,28,feminino,ensino medio completo,solteiro(a),brasileira,RS,Santo Augusto,indigena,suplente,750.0,,
2026,2020,eleicao ordinaria,RS,4315404,88110,964872.0,210000992857,40222,Airton Ribeiro,Macaco,40,PSB,vereador,deferido,agente de saude e sanitarista,1972-04-14,48,masculino,ensino fundamental incompleto,casado(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
